lat,val
-89.75,6.859070190541922e-6
-89.25,9.247042775397258e-6
-88.75,1.6563384311975307e-5
-88.25,1.5191570273866921e-5
-87.75,2.677577770678217e-5
-87.25,3.0789603966432625e-5
-86.75,2.7690320398854424e-5
-86.25,4.298350652739604e-5
-85.75,4.9893384645275305e-5
-85.25,5.720972618185335e-5
-84.75,7.250291231039499e-5
-84.25,7.067382692625045e-5
-83.75,6.853989397808184e-5
-83.25,1.631442546802231e-4
-82.75,6.43279168018157e-4
-82.25,0.0013527610653568786
-81.75,0.0011636539598072714
-81.25,0.0011761527099322594
-80.75,0.0010521305593017942
-80.25,8.946767924833566e-4
-79.75,8.317257705123809e-4
-79.25,7.71772416254308e-4
-78.75,7.542944892502599e-4
-78.25,7.191354035328159e-4
-77.75,7.034357539855747e-4
-77.25,6.871772172376236e-4
-76.75,6.850940922167917e-4
-76.25,6.877361044383352e-4
-75.75,6.613159822229168e-4
-75.25,6.535423693403015e-4
-74.75,6.765075524967853e-4
-74.25,6.554222626517861e-4
-73.75,6.811818818118221e-4
-73.25,6.616208297869443e-4
-72.75,6.563876132711969e-4
-72.25,6.450066375476319e-4
-71.75,6.460736040217168e-4
-71.25,6.416533143433676e-4
-70.75,6.33778085606079e-4
-70.25,6.52119747374861e-4
-69.75,0.0010948092182651709
-69.25,8.402615023050602e-4
-68.75,7.846776297980029e-4
-68.25,7.686731326867385e-4
-67.75,7.516016691013875e-4
-67.25,8.877161064381446e-4
-66.75,8.93203362590577e-4
-66.25,8.218690326089398e-4
-65.75,8.195318679514213e-4
-65.25,8.176011667126007e-4
-64.75,0.0016209761137707403
-64.25,0.0013053064612237998
-63.75,0.0012020139449469725
-63.25,0.00129631345808509
-62.75,0.0025530983487016628
-62.25,0.0018657178997547473
-61.75,0.0016298166931274425
-61.25,0.0015102148321753316
-60.75,0.001456714084689102
-60.25,0.0014083449378639486
-59.75,0.0013816707760118377
-59.25,0.0013332000133320081
-58.75,0.001301140211182144
-58.25,0.0012867615677456734
-57.75,0.001250687939336156
-57.25,0.0012547525735231429
-56.75,0.0012366649513910468
-56.25,0.0012246742805394326
-55.75,0.0012448450276923602
-55.25,0.0012965674977217815
-54.75,0.001497970121687027
-54.25,0.0013393985804671651
-53.75,0.0012978885038325506
-53.25,0.003274570916892028
-52.75,0.004580334649461879
-52.25,0.0031404887966487317
-51.75,0.005426337447556093
-51.25,0.005893922802841683
-50.75,0.004478922026496499
-50.25,0.003980750298953849
-49.75,0.003833610541384892
-49.25,0.003629464289343425
-48.75,0.003537197093298791
-48.25,0.0034287729763608967
-47.75,0.0036108685879379363
-47.25,0.004011184247428884
-46.75,0.003663149945168073
-46.25,0.003484407656795278
-45.75,0.0033283257040149466
-45.25,0.0032444926239083216
-44.75,0.003353272396337574
-44.25,0.0031650798334800353
-43.75,0.0030949140858271508
-43.25,0.0031357636594063734
-42.75,0.004265325499970313
-42.25,0.0037045075980206427
-41.75,0.0036514133139530927
-41.25,0.003825938544356895
-40.75,0.003596134289010058
-40.25,0.00352231037058889
-39.75,0.0036226052191528106
-39.25,0.003491927230041151
-38.75,0.0036113766672112705
-38.25,0.0034320246837104343
-37.75,0.0033841128082313116
-37.25,0.003383452305175922
-36.75,0.0033601822744554243
-36.25,0.003279245246207026
-35.75,0.003262173782621678
-35.25,0.0032978917555398345
-34.75,0.004388331492053983
-34.25,0.0037924053123142188
-33.75,0.0035976585268301746
-33.25,0.0035283565139420346
-32.75,0.0035111326265746838
-32.25,0.003460832778510714
-31.75,0.0033904637991484837
-31.25,0.0034069255676057917
-30.75,0.0034283665129421453
-30.25,0.003452297046718035
-29.75,0.003457377839451766
-29.25,0.003380251405753677
-28.75,0.003497566909975615
-28.25,0.00401174313462956
-27.75,0.003775486272510895
-27.25,0.003940815268066614
-26.75,0.004287782603853371
-26.25,0.004256535728540892
-25.75,0.00427304830492553
-25.25,0.0043480916136027885
-24.75,0.00445727784945077
-24.25,0.004514385959777954
-23.75,0.004293473091715136
-23.25,0.00415166816651658
-22.75,0.004231385804508894
-22.25,0.004179510910697446
-21.75,0.004154970681793504
-21.25,0.00425440179559271
-20.75,0.004302720134490529
-20.25,0.0043795417206246075
-19.75,0.004234129432585107
-19.25,0.004370650333340564
-18.75,0.004165843578243697
-18.25,0.004141404965194439
-17.75,0.0041709751789047724
-17.25,0.004092781778732581
-16.75,0.004038569720263642
-16.25,0.003998177418030444
-15.75,0.004011946366338865
-15.25,0.003938478103409063
-14.75,0.00393929103024646
-14.25,0.003903268209764285
-13.75,0.0038990003438679494
-13.25,0.0038829958467566845
-12.75,0.003899254383504633
-12.25,0.0038637396422958274
-11.75,0.003811712324702383
-11.25,0.0038042943673111335
-10.75,0.003859268544690132
-10.25,0.0038131349466678315
-9.75,0.0038811667613725337
-9.25,0.0038420954652501186
-8.75,0.0037865115927430597
-8.25,0.0037759435438568926
-7.75,0.003757703497942782
-7.25,0.0044010334738883005
-6.75,0.006056050898975308
-6.25,0.005288698772399253
-5.75,0.005893973610769141
-5.25,0.005342047096103491
-4.75,0.005045328800453332
-4.25,0.005073832047689591
-3.75,0.005359423407252864
-3.25,0.0052947957236797565
-2.75,0.00560284418712613
-2.25,0.0058916364461116455
-1.75,0.007017336884197951
-1.25,0.006198668751011258
-0.75,0.005949405059494211
-0.25,0.006486851314868723
0.25,0.006795103010024392
0.75,0.005949405059494211
1.25,0.006198668751011258
1.75,0.007017336884197951
2.25,0.0058916364461116455
2.75,0.005602894995053467
3.25,0.00529474491575242
3.75,0.005359423407252864
4.25,0.005073882855616928
4.75,0.0050452779925259945
5.25,0.005342047096103491
5.75,0.00589402441869648
6.25,0.005288647964471916
6.75,0.00605620332275732
7.25,0.0044008810501062895
7.75,0.003757703497942782
8.25,0.0037759435438568926
8.75,0.003786562400670397
9.25,0.0038420446573227815
9.75,0.0038811667613725337
10.25,0.0038131349466678315
10.75,0.0038593701605448066
11.25,0.0038041927514564588
11.75,0.003811712324702383
12.25,0.0038637396422958274
12.75,0.00389930519143197
13.25,0.003883046654684021
13.75,0.0038988987280132747
14.25,0.003903268209764285
14.75,0.00393929103024646
15.25,0.003938478103409063
15.75,0.004011997174266203
16.25,0.003998126610103107
16.75,0.004038569720263642
17.25,0.004092781778732581
17.75,0.004171025986832109
18.25,0.004141354157267102
18.75,0.004165843578243697
19.25,0.004370650333340564
19.75,0.004234129432585107
20.25,0.0043795417206246075
20.75,0.004302720134490529
21.25,0.00425440179559271
21.75,0.004154970681793504
22.25,0.004179561718624784
22.75,0.004231334996581557
23.25,0.00415166816651658
23.75,0.004293473091715136
24.25,0.004514385959777954
24.75,0.00445727784945077
25.25,0.0043480916136027885
25.75,0.00427304830492553
26.25,0.0042566373443955665
26.75,0.004287782603853371
27.25,0.00394071365221194
27.75,0.003775486272510895
28.25,0.004011895558411573
28.75,0.003497414486193603
29.25,0.003380251405753677
29.75,0.0034576826870157903
30.25,0.0034519921991540106
30.75,0.0034284173208694825
31.25,0.0034069255676057912
31.75,0.0033904129912211466
32.25,0.003460832778510714
32.75,0.0035111326265746838
33.25,0.0035283565139420346
33.75,0.0035976585268301746
34.25,0.003792456120241556
34.75,0.004389500074382746
35.25,0.0032966723652837378
35.75,0.003262224590549015
36.25,0.0032791944382796886
36.75,0.0033601822744554243
37.25,0.003383452305175922
37.75,0.003384163616158649
38.25,0.003431973875783097
38.75,0.0036114274751386077
39.25,0.003491876422113814
39.75,0.0036227068350074853
40.25,0.0035222595626615526
40.75,0.003596083481082721
41.25,0.003825938544356895
41.75,0.0036514133139530927
42.25,0.0037045075980206427
42.75,0.004265579539607
43.25,0.0031355096197696864
43.75,0.0030949648937544883
44.25,0.003165029025552698
44.75,0.003353475628046923
45.25,0.003244289392198972
45.75,0.0033283257040149466
46.25,0.003484407656795278
46.75,0.003663149945168073
47.25,0.004011285863283558
47.75,0.0036108685879379363
48.25,0.003428671360506222
48.75,0.003537197093298791
49.25,0.003629515097270762
49.75,0.003833610541384892
50.25,0.003980699491026512
50.75,0.004478922026496499
51.25,0.005893922802841683
51.75,0.005426337447556093
52.25,0.0031404887966487317
52.75,0.00458262100619206
53.25,0.0032722845601618473
53.75,0.0012979901196872254
54.25,0.0013392969646124904
54.75,0.0014980209296143643
55.25,0.0012965166897944444
55.75,0.0012448450276923602
56.25,0.0012246742805394326
56.75,0.0012366649513910468
57.25,0.0012547525735231429
57.75,0.001250687939336156
58.25,0.0012868631836003479
58.75,0.0013010385953274692
59.25,0.0013332000133320081
59.75,0.0013816707760118377
60.25,0.0014083449378639486
60.75,0.001456714084689102
61.25,0.0015102148321753316
61.75,0.0016298166931274425
62.25,0.0018657178997547473
62.75,0.0025534031962656865
63.25,0.0012960086105210657
63.75,0.0012020139449469725
64.25,0.0013053064612237998
64.75,0.001621077729625415
65.25,8.17499550857926e-4
65.75,8.195318679514213e-4
66.25,8.218690326089398e-4
66.75,8.93203362590577e-4
67.25,8.87766914365482e-4
67.75,7.515508611740502e-4
68.25,7.686731326867385e-4
68.75,7.846776297980029e-4
69.25,8.402615023050602e-4
69.75,0.0010953172975385445
70.25,6.516116681014875e-4
70.75,6.33778085606079e-4
71.25,6.416533143433676e-4
71.75,6.460736040217168e-4
72.25,6.450066375476319e-4
72.75,6.563876132711969e-4
73.25,6.616208297869443e-4
73.75,6.812326897391594e-4
74.25,6.553714547244487e-4
74.75,6.765075524967853e-4
75.25,6.535423693403015e-4
75.75,6.613159822229168e-4
76.25,6.877869123656726e-4
76.75,6.850432842894544e-4
77.25,6.871772172376236e-4
77.75,7.034357539855747e-4
78.25,7.191354035328159e-4
78.75,7.542944892502599e-4
79.25,7.71772416254308e-4
79.75,8.317257705123809e-4
80.25,8.946767924833566e-4
80.75,0.0010521305593017942
81.25,0.0011761527099322594
81.75,0.0011638063835892835
82.25,0.001352811873284216
82.75,6.430759363088075e-4
83.25,1.631442546802231e-4
83.75,6.853989397808184e-5
84.25,7.067382692625045e-5
84.75,7.250291231039499e-5
85.25,5.7311342036528055e-5
85.75,4.97917687906006e-5
86.25,4.298350652739604e-5
86.75,2.7690320398854424e-5
87.25,3.0789603966432625e-5
87.75,2.677577770678217e-5
88.25,1.5191570273866921e-5
88.75,1.6563384311975307e-5
89.25,9.247042775397258e-6
89.75,6.859070190541922e-6
